datetime,bp,co,no,no2,nox,out_rh,out_t,pm25t,uvpm
2016-06-01T00:00:00,728.8,0.2537,0.8,5.8,6.7,55.7,24.9,11,801
2018-08-06T00:00:00,731.8,0.914,4.1,10.7,14.9,68.6,27,20,2020
2017-02-27T00:00:00,735.6,0.4344,1.7,14.9,16.7,63.9,4.6,12,1604
2018-11-28T00:00:00,726.5,0.2989,7.7,9.2,17,76.5,-3,8,509
2017-05-23T00:00:00,725.7,0.2674,3.5,8.1,11.8,66,17.2,7,978
2019-06-18T00:00:00,727,0.2388,3.1,6.9,10.1,83.9,21.9,5,949
2017-01-11T00:00:00,730.7,0.2751,1.5,9.2,10.8,74.8,9.5,7,726
2016-05-26T00:00:00,729.8,0.6769,1.3,10.3,11.4,64.1,23.3,24,1788
2017-08-26T00:00:00,735.2,0.6619,7.2,8,15.3,70.2,18.4,10,1515
2018-10-20T00:00:00,723.3,0.2726,2.2,4.8,7.1,80.9,9.9,6,461
2019-08-03T00:00:00,730,0.819,6.1,8.9,15,72.8,24,10,1457
2017-06-27T00:00:00,730.4,0.4939,7.2,9.7,16.5,61.4,17.5,4,827
2017-01-03T00:00:00,721.5,0.2914,3.4,10.4,13.9,95.3,7.6,3,983
2016-12-01T00:00:00,724.9,0.3249,8.9,7.9,16.9,70.5,4.7,5,647
2019-05-18T00:00:00,727.9,0.3346,2.1,6.6,8.8,78.9,20.7,15,1086
2016-07-25T00:00:00,728.2,0.6902,2.9,9.7,12.7,76.8,27,15,1685
2016-01-15T00:00:00,720.2,0.3897,2.2,19.3,21.6,63.1,6.2,12,1451
2019-10-11T00:00:00,730.6,0.2382,1.8,5.4,7.4,66,17.8,5,671
2019-08-10T00:00:00,728.4,0.8769,7.5,10.1,17.7,64.1,21.5,11,1603
2018-09-09T00:00:00,728.8,0.4462,5.1,4.9,10.1,97,13.5,1,352
2019-10-20T00:00:00,726.3,0.5433,2.9,9.2,12.2,71.8,14.9,8,1327
2019-10-09T00:00:00,733.4,0.3935,7.5,8,15.1,68.1,14.9,6,805
2018-07-19T00:00:00,730.6,0.258,3.4,7.4,10.9,59.4,23.7,11,1056
2020-01-03T00:00:00,722.4,0.4124,8.3,17.5,25.2,96.8,10.4,6,1282
2016-01-22T00:00:00,731,0.3919,10.3,16.1,26.6,80,-7,12,1164
2018-12-05T00:00:00,730.2,0.3457,10.8,14.1,25,79.5,-0.4,9,870
2019-03-28T00:00:00,732.5,0.3589,1.5,11.8,13.5,41.2,11.4,11,1175
2017-10-17T00:00:00,736.2,0.5283,12.1,11.2,23.4,68,10.3,12,1828
2020-01-26T00:00:00,724.9,0.2959,2,6,8.2,87.2,1.2,3,321
2016-10-13T00:00:00,733.1,0.5477,9,12,20.7,74.5,13.4,8,1308
2018-12-28T00:00:00,725.9,0.341,2.4,9.5,12.2,87.8,12,6,527
2020-02-16T00:00:00,730.4,0.4693,3.9,13.1,17.1,61.9,3.2,8,933
2020-03-11T00:00:00,729.9,0.4123,5.4,14.7,20.2,84.8,6,14,1191
2018-02-14T00:00:00,733.2,0.3509,5,12.9,18.1,85.4,8.7,10,1140
2018-02-12T00:00:00,740.5,0.5599,10.5,12.9,23.5,70.4,0.1,11,1065
2019-11-01T00:00:00,732.9,0.4515,6.9,9.4,16.3,69.6,3.5,6,800
2020-02-13T00:00:00,723.1,0.4642,8.7,11.4,20.1,89.5,1.9,7,777
2018-01-03T00:00:00,731.3,0.8227,14.2,24.1,38.3,57.8,-9.5,19,2079
2018-11-11T00:00:00,736.6,0.9037,8.9,12.9,21.9,66.7,0.6,12,1409
2017-12-08T00:00:00,729.5,0.2286,2.6,8.5,11.2,61.3,-3.3,9,606
2019-10-15T00:00:00,729.1,0.2247,1.8,7.3,9,65.9,12.8,5,736
2020-01-13T00:00:00,735.3,0.6714,10.3,14.2,24.6,80.1,5.6,9,1192
2019-06-20T00:00:00,719.3,0.3163,2.8,8.6,11.5,87.6,21.2,5,828
2020-02-07T00:00:00,715.6,0.2894,5.3,8.9,14.3,92.2,-0.9,5,411
2018-01-30T00:00:00,734.7,0.3738,7.7,9.9,17.7,77.8,-6.5,6,502
2017-10-04T00:00:00,737.2,0.5207,2.9,10.5,13.4,59.4,20.2,13,1222
2018-09-02T00:00:00,734.1,0.4997,1.3,7.3,8.7,73.3,26,8,991
2017-07-29T00:00:00,727.9,0.6337,6.6,6.4,13.1,72.6,19.8,4,779
2019-05-27T00:00:00,728.4,0.4175,2.3,5,7.4,65.8,21.8,6,734
2018-05-05T00:00:00,730.8,0.1966,0.6,3.9,4.5,66.4,16.4,6,573
2017-01-24T00:00:00,721.2,0.4582,12.9,13.2,26.2,92,3.4,7,1042
2016-12-31T00:00:00,726.1,0.2379,0.6,6.8,7.4,67.5,1.6,7,544
2019-08-13T00:00:00,725,0.5667,6.1,10.1,16.3,89,21.6,12,1481
2020-03-03T00:00:00,719.1,0.2828,1.7,7.5,9.3,86,9.9,7,718
2017-10-12T00:00:00,732.7,0.3541,6.3,7,13.4,88,18,5,1036
2017-05-04T00:00:00,727.7,0.2131,1.4,4.7,6.2,69.6,12.8,6,514
2020-02-04T00:00:00,724,0.2897,3.1,8.6,11.7,82.1,10.7,6,850
2017-11-04T00:00:00,732.7,0.2044,1.3,4.3,5.7,76.1,9.8,8,723
2019-11-17T00:00:00,730.1,0.2291,1.1,6.2,7.3,62.8,2.8,3,465
2017-03-10T00:00:00,730,0.3569,6.3,7.9,14.3,77.2,-0.8,4,653
2019-08-06T00:00:00,725.7,0.9738,2.5,10,12.6,71.5,24.8,19,2099
2019-01-25T00:00:00,729.8,0.3287,5.5,9.7,14.9,59.4,-5.3,7,506
2020-03-06T00:00:00,726.6,0.4677,8.5,14.2,22.8,75.9,3.7,9,1141
2018-03-17T00:00:00,727,0.7717,8.6,20.9,29.6,59.1,-0.8,11,1311
2018-07-12T00:00:00,733.5,0.413,6.1,8.7,14.8,55.5,23.3,10,1076
2020-01-18T00:00:00,728.5,0.2332,0.9,6,7,84,1.9,6,546
2018-06-22T00:00:00,724.8,0.2134,1.8,4.2,6.2,85.6,19.9,5,751
2020-02-21T00:00:00,739.6,0.4458,9.7,14.6,24.3,55.4,-3.4,8,915
2018-04-07T00:00:00,727.9,0.5788,5.1,9.6,14.8,61.7,0.7,6,570
2019-12-30T00:00:00,718.9,0.2893,3.5,5.6,9.3,75.3,11.3,3,400
2018-04-01T00:00:00,730.2,0.4275,3.3,5.2,8.2,60.3,7.1,5,323
2019-04-28T00:00:00,728.8,0.5414,3.6,7.3,11,79.3,8.8,6,647
2017-10-11T00:00:00,729.2,0.3592,4.2,8.6,12.5,83.8,20.5,9,1008
2020-01-24T00:00:00,729.3,0.2843,2.8,11.8,14.7,74.1,5.6,7,1309
2017-07-31T00:00:00,732.8,0.7424,10.1,13,23.2,61.6,24.2,11,1521
2016-09-21T00:00:00,733.6,0.4953,8.8,13.3,22.2,68.2,23.1,11,1686
2019-02-22T00:00:00,736.9,0.5128,9.5,16.1,25.7,64.4,3.5,18,1164
2016-02-20T00:00:00,725.6,0.2802,2.2,5.9,8.2,43.8,15.2,6,466
2017-03-13T00:00:00,733,0.2678,3,8.1,11.2,56.2,-0.2,8,737
2016-01-24T00:00:00,730.2,0.5476,6,20.9,27.1,76.4,-6.6,17,1640
2016-01-08T00:00:00,728.2,0.5956,26.3,26,52.5,73,1.5,17,3035
2019-08-20T00:00:00,730.5,0.351,1.8,8.9,10.8,73.9,26.2,10,1320
2019-09-09T00:00:00,733.8,0.5334,7.7,8.7,16.5,67.8,21.1,7,1154
2017-10-31T00:00:00,731.3,0.4065,7.7,8.8,16.1,70,4.6,6,750
2020-01-21T00:00:00,740.1,0.5727,11.5,19.2,30.8,69.9,-5.5,9,1020
2019-05-25T00:00:00,730,0.2874,1,5.5,6.5,75.2,22,11,1214
2019-07-14T00:00:00,731.9,0.5656,2.6,7.6,10.1,59.9,25.8,10,993
2020-01-20T00:00:00,737.6,0.4811,8.3,12.1,20.5,70.5,-5.4,10,741
2017-10-20T00:00:00,734.9,0.9288,18.6,20.6,39.4,58,16.2,13,2242
2020-01-01T00:00:00,724.3,0.2865,1.9,7.1,9.1,71.8,1.4,5,434
2019-09-21T00:00:00,733.4,0.8323,2,10.3,12.4,71.5,23.9,20,2137
2016-11-09T00:00:00,729.9,0.4785,12.1,10.6,22.7,86.5,8.7,9,1174
2020-03-13T00:00:00,727.5,0.3683,3.3,4.9,8.2,55,12.3,7,473
2019-11-23T00:00:00,723.7,0.5322,5.1,10.7,15.9,80.7,2.7,7,1071
2018-12-25T00:00:00,736,0.7428,12.6,18.3,31,74.2,-0.6,15,1360
2018-08-20T00:00:00,729.5,0.2781,2.5,4.5,7.1,79,23,5,652
2019-11-18T00:00:00,722.3,0.6563,11.7,19,29.8,75,5.2,9,1471
2017-05-28T00:00:00,724.4,0.2851,0.6,4.5,5.3,81.3,20.4,14,1162
2018-01-22T00:00:00,727,0.4329,2.1,12.3,14.5,75.2,12.5,10,1149
2018-03-20T00:00:00,721.9,0.3794,6.6,10.1,16.9,69.7,1.5,7,764
2017-05-31T00:00:00,729.2,0.4264,2.2,9.7,11.9,73.2,18,10,1105
2016-12-05T00:00:00,729.5,0.4912,11.4,11.8,23.3,76.6,4.2,9,959
2018-08-08T00:00:00,727.6,0.3131,1.8,7,8.9,84.2,23.7,10,1032
2019-08-30T00:00:00,730.4,0.5318,3,8.9,11.9,63.4,23.3,11,1092
2018-04-18T00:00:00,724.2,0.4164,5.4,11.8,17.3,58.8,6.6,7,747
2019-03-03T00:00:00,728.6,0.503,3.7,11.7,15.6,76.2,-0.3,18,1035
2019-12-12T00:00:00,740.1,0.3018,5.2,15.7,21,69.5,-2.2,12,926
2017-04-12T00:00:00,736.1,0.5756,10.4,11.3,21.8,55.5,14.2,7,1139
2018-02-08T00:00:00,737.8,0.3729,5.8,14.8,20.7,79.2,-5.5,17,843
2016-05-01T00:00:00,726.4,0.5449,2.4,8.9,11.4,85.7,16.8,11,893
2016-09-11T00:00:00,732.2,0.4629,3.6,5.4,8.8,67.2,20.9,4,606
2016-07-10T00:00:00,729.4,0.4628,3,5.6,8.5,60.3,23.6,5,583
2018-05-02T00:00:00,731.5,0.701,2.1,13.2,15.4,39,22.7,16,1482
2018-01-11T00:00:00,730.5,0.2604,1.4,8.3,9.8,76.9,12,6,676
2016-12-18T00:00:00,730.9,0.3964,4.5,8.1,12.7,84,1.8,5,479
2019-01-23T00:00:00,726.2,1.1242,7.4,21.6,29,77.7,6.8,16,1625
2017-04-11T00:00:00,732.5,0.5067,3.6,15.1,18.7,60.6,17.4,10,1911
2018-02-17T00:00:00,732.1,0.2686,1.9,7.6,9.6,78.6,-0.1,9,692
2018-08-30T00:00:00,732,0.679,10.6,12.1,22.8,78.3,24.2,8,1376
2017-07-28T00:00:00,725.2,0.5587,6.6,9.6,16.3,85,22.9,13,1474
2020-04-06T00:00:00,729.8,0.4084,6.1,10.2,16.4,54.8,11.6,6,880
2017-12-02T00:00:00,733.2,0.9918,33,20.2,53.3,83.3,2.7,27,3217
2016-05-27T00:00:00,729.4,0.5767,1.8,9.5,11.4,62.8,25.5,16,1458
2016-09-06T00:00:00,732.7,0.991,9.4,20.1,29.6,67.8,24.9,21,2637
2018-01-06T00:00:00,738.6,0.4823,6.2,13.3,19.7,65,-14.7,9,778
2017-07-17T00:00:00,729.8,0.7125,5.6,12.5,18.2,70.9,25,18,1961
2016-03-18T00:00:00,726.5,0.8071,10.9,13.9,24.9,47.7,8.5,7,1055
2017-11-06T00:00:00,729.9,0.4686,8.9,8.6,17.1,87.3,10.8,4,667
2019-01-14T00:00:00,733.5,0.5595,12.9,15.7,28.8,70.3,-0.5,12,1315
2019-08-23T00:00:00,731,0.6537,10.3,8.6,19,66.5,20.6,5,1059
2020-03-22T00:00:00,738.2,0.2222,0.9,3.9,4.9,58.4,5.3,6,626
2017-09-10T00:00:00,738.7,0.5057,3.5,4.5,8.1,69.6,15.5,5,574
2019-12-03T00:00:00,722.9,0.3507,7.7,10.4,18.2,85.5,1,5,560
2018-05-28T00:00:00,728.7,0.5169,1.7,7.7,9.5,72,25.7,20,1888
2017-07-24T00:00:00,726.6,0.3706,4.3,7.1,11.5,75.4,22.6,8,970
2020-03-12T00:00:00,726,0.3842,4.5,9.2,13.8,72.9,12.8,13,1328
2016-10-27T00:00:00,730.8,0.3351,3.7,9.4,13.2,80.4,11.4,10,1043
2018-10-09T00:00:00,733.8,0.2011,0.5,3.5,4.1,73,23.9,5,550
2018-10-16T00:00:00,732.5,0.3021,5.8,9.6,15.5,66.8,8,4,631
2019-01-11T00:00:00,736.7,0.5585,10.5,14.9,25.6,64.7,-3.3,10,860
2016-01-21T00:00:00,735,0.5781,18.5,22.4,41.1,76.7,-7.4,22,1704
2016-03-13T00:00:00,726.2,0.2608,1,6.1,7.1,74,12.5,11,1234
2017-01-12T00:00:00,729,0.2304,2.4,5.9,8.4,78.1,14.3,7,568
2016-07-27T00:00:00,728.8,0.529,9.2,15.1,24.4,56.7,27,10,1551
2018-12-12T00:00:00,729.8,0.319,4.9,19.3,24.3,65.7,2.1,17,1469
2018-09-15T00:00:00,732.9,0.1971,1.3,3,4.4,78.1,24.1,3,794
2019-11-02T00:00:00,731.3,0.5257,6.9,10.4,17.5,70.1,4.7,12,1356
2017-03-12T00:00:00,737.4,0.5806,5.9,14.8,20.7,62,-4.6,8,912
2017-08-24T00:00:00,729.5,0.6098,11.5,12.8,24.5,79.5,18.2,11,1774
2019-10-21T00:00:00,727.2,0.2654,4.6,6,10.7,71.9,15.9,7,1006
2018-03-11T00:00:00,730.8,0.6474,5.8,11.7,17.6,58.2,0.7,6,733
2016-04-06T00:00:00,726.4,0.2525,0.8,8.9,9.8,41.1,8.9,7,752
2017-05-16T00:00:00,729.5,0.4396,3.4,11.2,14.7,59.4,19.3,14,1431
2016-11-13T00:00:00,734.1,1.1225,13,19.8,32.9,64.2,4.8,21,3136
2018-12-23T00:00:00,729.9,0.2659,2,9.1,11.1,77.2,3.5,9,594
2020-02-18T00:00:00,728.4,0.3181,2.4,7.9,10.4,70.1,8.7,7,785
2017-04-14T00:00:00,735.5,0.4836,5.8,10.9,16.9,45.9,16.4,9,1328
2019-02-11T00:00:00,731.9,0.6673,7.3,17.4,24.6,95.2,1.8,17,1863
2019-02-01T00:00:00,735.8,0.442,14.6,21.5,35.3,73.5,-9.8,14,1463
2019-04-18T00:00:00,723.1,0.3922,1.5,9.9,11.1,47.1,21,12,1338
2017-08-30T00:00:00,729.7,0.4505,4.6,9.6,14.2,74.6,20,10,1625
2019-01-22T00:00:00,738.7,0.3365,0.4,9.1,9.6,60.7,-5.4,11,1234
2016-12-20T00:00:00,737.6,0.4251,12.2,16.5,28.9,72.3,-3.1,17,1843
2016-05-22T00:00:00,726.8,0.4869,4.8,7.5,11.9,83.4,13.8,6,614
2016-07-28T00:00:00,727.4,0.4653,2.7,11.6,14.2,84.9,23,13,1605
2016-02-25T00:00:00,716.8,0.251,5,7.4,12.5,81.5,1.2,3,410
2017-09-04T00:00:00,727.1,0.3464,1.2,5.5,6.8,75.9,21.1,16,1442
2020-04-08T00:00:00,719.8,0.3346,3.4,8,11.5,68.3,16.1,7,633
2017-09-19T00:00:00,729.4,0.4253,4.4,8.8,12.9,74.5,22.5,11,1418
2018-05-27T00:00:00,727.4,0.6594,2.6,9.1,11.4,77.5,24.2,13,1196
2017-09-21T00:00:00,731.4,1.0786,12.8,16.4,29.2,72.7,23.4,23,3542
2018-01-09T00:00:00,734.8,0.4489,11.5,15.2,26.7,78.4,1.4,17,1119
2018-03-13T00:00:00,726.3,0.4514,9.3,10.8,20.2,73.9,-0.9,9,689
2018-05-03T00:00:00,730,0.3826,2.6,8.4,11,58,24.1,13,1141
2016-12-08T00:00:00,731.4,0.3433,7.4,9.3,16.8,64.5,-1,7,720
2017-09-27T00:00:00,727.7,1.0512,7.3,16.4,23.8,66.3,25.1,23,2746
2019-12-31T00:00:00,721,0.2261,2.7,5.3,7.8,80,2.3,2,270
2017-02-03T00:00:00,735.2,0.4771,11,12.8,24,59.5,-4.5,12,1116
2016-12-15T00:00:00,733.2,0.3356,7.6,10.7,18.4,59.9,-10.8,11,702
2017-12-05T00:00:00,727.3,0.349,3.1,10.3,13.5,74.1,8.7,9,1017
2019-11-11T00:00:00,726.3,0.5259,10.7,14.2,25,65.7,11,15,2031
2019-09-10T00:00:00,734.2,0.3813,1.8,7.8,9.4,70.2,23.3,12,1371
2018-09-08T00:00:00,731.7,0.6096,7.9,7.2,15.2,93.2,16,6,877
2016-02-18T00:00:00,739.1,0.3361,10,15,25,62.3,-3.3,7,886
2017-08-22T00:00:00,727.7,0.3967,2.8,9.5,12.3,83.2,23.7,15,1629
2017-06-06T00:00:00,725.5,0.4492,8.9,8.4,17.4,73,16.2,5,900
2017-01-22T00:00:00,719.7,0.5644,5.3,10.1,15.5,78.1,12.9,9,1325
2019-09-02T00:00:00,730.3,0.5575,2.6,6.6,9.3,81.6,21.9,6,781
2018-11-09T00:00:00,728.6,0.309,3.9,7.9,12,89.2,4.9,6,664
2018-06-01T00:00:00,725.4,0.4052,2.5,7.9,10.5,80,22.6,13,1069
2017-06-07T00:00:00,728.9,0.5529,13.9,9.7,23.7,76.2,15.6,4,930
2018-03-04T00:00:00,737,0.5238,4.3,7.3,11.8,55.9,1.2,5,553
2018-06-21T00:00:00,724.9,0.5342,10.6,7.4,18.1,80.1,22.4,10,1588
2018-03-23T00:00:00,733.4,0.6434,14.7,17.5,32.3,58.3,0.7,7,973
2017-04-08T00:00:00,729.3,0.6957,7.6,16.4,24.1,45.8,7.6,7,950
2016-06-15T00:00:00,725.8,0.246,2.1,7.7,9.8,67.6,23.5,13,1007
2017-06-19T00:00:00,725.4,0.3049,4.4,8.3,12.8,77.6,21.6,6,793
2020-04-12T00:00:00,725.4,0.3184,0.4,5.5,6,56.7,13,9,1141
2018-09-29T00:00:00,735.2,0.759,6.1,9.3,15.5,79,14.8,8,1356
2016-02-13T00:00:00,734.7,0.2828,5.7,8.7,14.5,71.4,-11.8,4,392
2017-12-29T00:00:00,734.5,0.4419,8.4,15.7,24.2,69,-8.6,15,1118
2016-01-23T00:00:00,725.6,0.2525,3.5,7.2,10.8,78.7,-5.5,3,390
2017-12-14T00:00:00,724.5,0.5152,12,16,28.1,73.4,-3.1,10,1002
2018-09-22T00:00:00,733.6,0.513,6.3,5.5,11.9,76.4,16.3,6,804
2018-11-15T00:00:00,731.2,0.249,5.2,10.3,15.6,85.7,0.8,6,611
2018-10-12T00:00:00,725.6,0.3387,6.9,7.8,14.8,66.1,10.5,4,768
2017-01-26T00:00:00,719.9,0.3012,6.7,7.7,14.5,79,3.9,4,525
2018-03-25T00:00:00,736.9,0.3568,2.6,4.8,7.5,47.3,1.4,4,328
2017-11-26T00:00:00,730.6,0.3868,3.2,6.7,9.9,60.5,4.7,5,454
2018-11-18T00:00:00,732.6,0.4731,5.5,9.6,15.2,78.9,5.9,18,1379
2016-11-05T00:00:00,736.9,1.0798,14.3,13.2,27.6,70.4,9.2,18,2945
2018-09-26T00:00:00,728.7,0.4714,4.9,8.2,13.2,84.8,20.1,7,931
2019-05-13T00:00:00,722.8,0.3405,6,7.4,13.1,88.1,11.7,10,860
2016-05-02T00:00:00,725.6,0.4988,7.2,10.7,18,80.3,16.1,8,1073
2018-06-13T00:00:00,726.9,0.3194,2,7,9.1,81.1,22.6,10,1016
2016-01-27T00:00:00,731.5,0.382,8.8,13.2,22.2,69,-1.2,8,826
2016-02-23T00:00:00,728.5,0.1888,1.5,7.4,9,65.2,7.4,7,594
2016-06-14T00:00:00,728.6,0.374,5.6,8.8,14.5,49.4,21.1,10,811
2017-12-30T00:00:00,730,0.3075,5.1,13.2,18.4,82.1,-8.3,15,901
2019-06-27T00:00:00,734.7,0.9953,4.3,13.7,18,79.5,23.7,15,2093
2016-11-16T00:00:00,726.7,0.8516,16.3,24.1,40.5,72.1,8.8,25,2947
2016-08-12T00:00:00,728.3,0.4747,2.3,8.8,11.2,78.3,27.5,10,1498
2019-01-31T00:00:00,736.2,0.3207,4.9,11.7,16.7,51.2,-14.9,7,572
2019-02-18T00:00:00,730.6,0.3887,8.2,10.3,18.2,82.8,-1.1,10,770
2019-09-30T00:00:00,732.2,0.4085,3.4,8.2,11.4,84.3,22.5,11,1188
2019-09-08T00:00:00,730.9,1.3132,5.2,9.8,15,75.2,19.1,17,5421
2019-11-24T00:00:00,720,0.3798,3,8.3,11.4,86.9,3.2,10,669
2018-03-24T00:00:00,733.1,0.6215,6.6,11.2,17.9,56.2,1.8,7,680
2017-09-05T00:00:00,724.4,0.5131,5.4,9.6,14.8,80.4,20.1,23,2812
2017-06-08T00:00:00,728.1,0.6681,9.7,12.9,22,71.1,16.5,6,1393
2016-09-16T00:00:00,732.7,0.3013,1.2,5.6,6.8,73.9,20.7,9,847
2016-02-05T00:00:00,735.3,0.543,11.4,15.2,26.7,64.4,-0.6,9,1036
2016-07-18T00:00:00,732,0.5012,2.9,10.4,13.4,66.2,26.3,10,1261
2016-04-17T00:00:00,736.7,0.9182,5.8,17.4,23.3,38.6,19.7,17,2619
2019-03-12T00:00:00,735.7,0.5418,5.6,14,19.6,43.7,5.5,11,1020
2018-11-26T00:00:00,717.9,0.2284,3,6.7,9.8,85.1,5.7,3,356
2019-07-27T00:00:00,734.9,0.7144,3.4,8.9,12.4,69.2,24,16,1784
2018-10-02T00:00:00,731.2,0.2715,1.7,6.1,7.9,85.2,21.3,12,1184
2019-11-10T00:00:00,728.1,0.4429,2.5,11.7,14.3,55.2,8.7,10,1345
2016-09-09T00:00:00,728.9,0.4912,6.5,10.3,16.8,87.6,24,8,1384
2016-11-28T00:00:00,727.6,0.3087,5.8,12.7,18.6,64.9,5.5,12,1908
2016-05-15T00:00:00,727.8,0.3225,3.5,5.2,8.9,59.7,6.9,3,325
2019-08-07T00:00:00,725.1,0.4735,3.6,10,13.4,78.4,23.3,11,1350
2019-09-11T00:00:00,732.5,0.9603,6.3,14.7,21,69.6,26.2,17,2263
2016-11-10T00:00:00,730.7,0.2823,4.9,11.1,16.1,65,8.9,7,797
2018-02-02T00:00:00,735.1,0.3657,7.7,8.4,16.2,66.2,-8,8,509
2016-12-02T00:00:00,730.4,0.3607,8.9,9,18,73.4,3.1,5,684
2018-08-16T00:00:00,731.4,0.7088,3.5,10.4,14,84.3,23.5,24,1978
2019-09-18T00:00:00,733.4,0.3984,6.6,7.6,14.2,58.2,19.5,6,822
2018-05-21T00:00:00,732.1,0.4637,8.3,9.5,17.8,66.4,22.2,11,1293
2017-02-22T00:00:00,726.6,0.8489,5.7,18.8,24.5,60,15.5,21,2662
2016-06-16T00:00:00,722.5,0.3626,3.7,10.3,13.7,90.4,21.4,9,1195
2017-12-26T00:00:00,738.3,0.3852,6.3,8.8,15.2,55.2,-7.5,8,522
2018-10-08T00:00:00,734.9,0.2795,1.5,4.5,6.1,75.9,24.9,10,1068
2018-12-19T00:00:00,729.3,0.7179,18.5,22.4,41,71,1.8,18,2309
2017-02-18T00:00:00,724.2,0.6322,1.5,14.9,16.4,50.1,12.2,17,2315
2019-11-21T00:00:00,730.4,0.5154,7.7,15.3,23,72.3,6.3,16,1595
2016-08-21T00:00:00,725.5,0.4871,3.9,6.9,9.8,71.8,23.5,6,783
2016-11-04T00:00:00,735.9,0.701,16.9,13,30,72,10.2,7,1237
2018-05-24T00:00:00,733.2,0.7507,11.8,15.8,27.8,57,21.7,17,2106
2017-10-06T00:00:00,731.5,0.2576,1.3,8.9,10,86.9,19.5,15,1453
2017-11-24T00:00:00,726.9,0.7398,8.2,18.6,26.9,55.5,5,20,2157
2019-05-31T00:00:00,725.3,0.8339,7.1,13.6,20.8,71.4,20.7,13,1686
2017-11-29T00:00:00,734,0.5267,10.1,14.6,24.8,43.2,10.5,8,1483
2017-01-07T00:00:00,736.5,0.4926,8.5,13,21.6,64,-10.5,17,1075
2018-12-21T00:00:00,711.7,0.446,8.9,11.9,20.9,94.7,6.5,5,802
2016-04-24T00:00:00,729.5,0.4852,3.5,11,14.5,41.6,13.3,7,882
2018-03-08T00:00:00,724.7,0.3772,6.2,9.3,15.6,62.5,-1.5,5,506
2019-03-15T00:00:00,724.8,0.2394,3.3,5.8,9.2,63.5,11.8,5,404
2019-12-02T00:00:00,720.6,0.4526,11.7,10.2,22,87.2,2.3,6,679
2017-08-01T00:00:00,731.8,1.519,13.2,19.8,33.1,67.7,23.8,22,3579
2018-12-16T00:00:00,727,0.5989,7.9,9.6,17.7,92.7,5.3,5,711
2018-03-10T00:00:00,729.1,0.714,10.9,17.4,28.3,64.3,-0.5,12,1066
2019-09-01T00:00:00,732.9,0.2068,0.4,3,3.5,78.5,21.3,8,661
2020-03-25T00:00:00,726.6,0.351,4.8,8.6,13.4,77.3,9,4,673
2019-06-22T00:00:00,730.3,0.616,7.3,8.9,16.3,61.3,20,2,1138
2018-09-23T00:00:00,732.9,0.4061,4.2,3.8,8.1,82.1,16.5,6,754
2017-08-21T00:00:00,732.7,0.3562,2.5,8.1,10.6,75.2,24.7,17,1660
2017-02-12T00:00:00,724.4,0.3968,2.6,7.5,10.1,80.8,8.7,10,1029
2016-12-13T00:00:00,730.9,0.4175,16.7,19.6,36.3,85.1,-0.7,19,1645
2016-03-03T00:00:00,731,0.3166,4.4,11.2,15.5,71.1,-2.2,8,738
2020-03-20T00:00:00,727.7,0.3265,2.2,5.1,7.4,80.2,15.8,5,470
2018-03-09T00:00:00,726.5,0.487,8.3,12.9,21.3,75.3,-1.9,8,770
2018-04-06T00:00:00,724.9,0.2871,2.5,9.3,11.8,58.4,7.3,6,623
2017-12-11T00:00:00,726.7,0.3134,5.4,12,17.5,59.2,1.5,11,1022
2017-01-20T00:00:00,723.6,0.2706,2.9,12.4,15.4,88.7,8.4,10,1065
2017-08-02T00:00:00,731.2,1.0262,5,12.6,17.1,74.7,23.2,23,2724
2020-01-07T00:00:00,727.5,0.5399,7.1,15.1,22.3,75,1.1,9,1323
2018-08-25T00:00:00,733.2,0.4808,0.6,8.7,9.4,68.2,21.7,12,1064
2018-03-12T00:00:00,726.3,0.5061,11.5,12.1,23.7,62.3,1.1,7,807
2016-02-10T00:00:00,723.4,0.223,5.7,10.3,16,77.9,-6.1,8,565
2019-02-12T00:00:00,722.6,0.2109,0.7,6.6,7.3,94.4,4.1,2,301
2016-02-24T00:00:00,715.5,0.2028,2.2,7,9.4,84.7,9.1,3,315
2019-08-08T00:00:00,724.7,0.4527,3.9,9.7,13.7,75.1,23.7,9,1264
2017-05-21T00:00:00,731.1,0.1891,0.3,3.2,3.5,84.9,18.7,7,502
2017-05-07T00:00:00,723.8,0.3361,2.4,4.5,7,58.5,9.4,4,305
2019-04-04T00:00:00,737,0.8017,9,18.5,27.6,49,10,14,1890
2016-11-23T00:00:00,734.3,0.6491,16.7,21.9,38.7,69.6,2.7,16,2456
2017-09-07T00:00:00,729,0.3786,7,8.4,15.4,78.9,14,7,885
2017-06-10T00:00:00,729.5,0.2565,0.5,5.8,6.3,55.7,23.7,14,830
2018-03-28T00:00:00,728,0.4693,6.1,17.1,23.3,96.3,12.1,9,1337
2018-11-02T00:00:00,721.2,0.4213,5.6,8,13.7,75.8,11.5,4,537
2019-09-15T00:00:00,732.9,1.398,6.1,9.9,16,70.4,20.8,15,2441
2017-04-26T00:00:00,723.1,0.2579,3,7.1,10.2,73,18.5,6,756
2019-09-20T00:00:00,733.7,0.3978,2.5,8.3,10.5,65.2,20.7,13,1195
2016-07-29T00:00:00,727.7,0.5357,8.1,11.3,19.5,74.3,24.8,12,1788
2019-08-28T00:00:00,726.8,0.6372,9.2,11.6,20.8,69.7,23.3,6,1246
